path,OpenSMT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_LIA/20180326-Bromberger/unbd-sage/unbd075v83c/unbd-sage24.smt2,0,1201.21277541999,0,1201.7703814500128,0,1201.220305712981,0,1201.7132648539846,0,1201.7103416379978
QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage20.smt2,0,1201.2412700989807,0,1201.718202789023,0,1201.2189629689965,0,1201.712163586024,0,1201.7375790490041
QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage3.smt2,0,1201.213944105999,0,1201.7291922899894,0,1201.2360496890033,0,1201.7129174179863,0,1201.7379756570008
QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage4.smt2,0,1201.2145190349984,0,1201.7439494230202,0,1201.217465083988,0,1201.7142889410025,0,1201.7188983570086
QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage6.smt2,0,1201.212459798,0,1201.7222673599608,0,1201.240057757008,0,1201.7113070580235,0,1201.7211216599972
QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage7.smt2,0,1201.2361350289866,0,1201.7168999279966,0,1201.2147525030014,0,1201.7167095550103,0,1201.7129226609977
QF_LIA/2019-cmodelsdiff/boundsmodels/dp_10.formula1-i-O2-b12.smo2.smt2,1,0.4647587530052988,1,2.3293673360021785,1,0.2588043120049406,1,0.5301794889965095,1,0.6890789610042702
QF_LIA/2019-cmodelsdiff/boundsmodels/dp_12.formula1-i-O2-b14.smo2.smt2,1,0.5399684809963219,1,3.6135244269971736,1,0.2631394040072337,1,0.876075709995348,1,1.130514189004316
QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/12.lp.smt2,1,0.2990955270070117,1,1.3763090529828332,1,0.2201711490051821,1,0.35957051400328055,1,0.35827419499401003
QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/15.lp.smt2,1,0.3599117620033212,1,1.3715990639757365,1,0.23400612198747694,1,0.36137378399143927,1,0.4350849820039002
QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/29.lp.smt2,1,0.29694344599556644,1,1.2650146979722194,1,0.22262183201382868,1,0.3729496960004326,1,0.3999135740014026
QF_LIA/2019-cmodelsdiff/labyrinth/0051-labyrinth-12-0.smt2,1,403.058443721995,1,58.32666304096347,1,10.0463806730113,1,12.97797872000956,1,29.767975961003685
QF_LIA/2019-cmodelsdiff/labyrinth/0117-labyrinth-23-0.smt2,0,1201.3905285570072,0,1202.243209259992,0,1201.2498205300071,0,1201.7223891929898,0,1201.714410888002
QF_LIA/2019-cmodelsdiff/labyrinth/0125-labyrinth-23-0.smt2,0,1201.3437091540109,0,1202.2182795320405,0,1201.2693964840146,1,1098.985164889018,0,1201.7152583720017
QF_LIA/2019-cmodelsdiff/labyrinth/0132-labyrinth-12-0.smt2,1,23.92390168600832,1,268.7799342920189,1,28.918316744006006,1,28.94728284300072,1,52.432426644998486
QF_LIA/2019-cmodelsdiff/labyrinth/0225-labyrinth-21-0.smt2,0,1201.3260242489923,0,1202.2224152539857,0,1201.2515473609965,0,1201.721462299989,0,1201.7147888659965
QF_LIA/2019-cmodelsdiff/mutualExclusion/mutex4.smt2,1,11.115449919991079,1,15.073392870021053,1,0.33707751499605365,1,1.411739854986081,1,2.87340922599833
QF_LIA/2019-cmodelsdiff/randomNontight/n40-sat-b1.lp.smt2,1,0.5957642389985267,1,4.005083421012387,1,0.4377651819959283,1,0.4649416560132522,1,0.7280245290021412
QF_LIA/2019-cmodelsdiff/randomNontight/n40-sat-b10.lp.smt2,1,0.40163140901131555,1,3.881050285999663,1,0.3421077100210823,1,0.3869332149915863,1,0.7436612489982508
QF_LIA/2019-cmodelsdiff/randomNontight/n40-sat-b15.lp.smt2,1,0.4023497410089476,1,4.732466838962864,1,0.6200713239959441,1,0.6483804630115628,1,0.6338288620027015
QF_LIA/2019-cmodelsdiff/randomNontight/n40-sat-b8.lp.smt2,1,0.6070022869971581,1,4.598914521979168,1,0.46064390600076877,1,0.42953039400163107,1,0.6457032649923349
